_2023-12-19-12-38-43_tf_raw.csv,-0.4862283626552615,8.551272912882268e-06,1.2235405524675176,1702957173.2406042,-3.7764679988053955,1702957183.5238557
_2023-12-19-13-20-44_tf_raw.csv,-0.34014022625580187,4.7302887828948315e-08,5.172941752600333,1702959689.2179947,0.17294179990322106,1702959703.9178143
_2023-12-19-13-43-36_tf_raw.csv,-0.40268740342256515,4.648227718284659e-06,1.6661505305919253,1702961066.4137292,-3.333844821180356,1702961078.8302968
_2023-12-19-13-54-12_tf_raw.csv,-0.18951392381525164,9.270329623944917e-06,5.154261270082085,1702961735.2339468,0.15425199975246118,1702961761.6172814
_2023-12-19-14-03-52_tf_raw.csv,-0.6011864260103531,4.87941192339747e-07,3.6144483346666862,1702962276.718654,-1.3855511773921212,1702962285.0355408
_2023-12-19-15-20-40_tf_raw.csv,-0.43541296211262004,3.45144337465797e-06,2.69448210187801,1702966890.5252204,-2.305514446678615,1702966902.0085638
_2023-12-19-16-07-35_tf_raw.csv,-0.3521132225304008,2.991552708664358e-06,4.251722547856022,1702969711.7003407,-0.748280443696687,1702969725.9003272
_2023-12-19-16-10-29_tf_raw.csv,-0.4132177934284495,1.0716345641981206e-06,3.394036027449436,1702969887.7534046,-1.6059650441851283,1702969899.8535638
_2023-12-19-16-23-34_tf_raw.csv,-0.3861045536096025,1.3575730166692779e-05,5.930897537840204,1702970654.174254,0.9308839621100373,1702970667.1241493
_2023-12-19-16-35-09_tf_raw.csv,-0.251694263790892,0.0003340537926037612,4.9548379254415575,1702971363.5095427,-0.04549612835104589,1702971383.3762412
_2023-12-19-16-55-03_tf_raw.csv,-0.43731219496696616,3.164927971255338e-06,6.214381587863508,1702972542.104422,1.214378422935536,1702972553.5379088
_2023-12-19-18-08-39_tf_raw.csv,-0.2857135711078199,1.9930630330122767e-05,7.08572404858701,1702976989.7203317,2.08574397921734,1702977007.2203057
_2023-12-19-18-12-38_tf_raw.csv,-0.2749748084742287,2.149483295355026e-06,6.899694694982338,1702977199.901112,1.8996925454990425,1702977218.0846038
_2023-12-19-18-21-28_tf_raw.csv,-0.23328333018089653,3.1836878191526807e-06,3.5869541786321544,1702977738.7345738,-1.413049005055665,1702977760.167752
_2023-12-19-18-48-45_tf_raw.csv,-0.19120385453328106,1.270205411962877e-06,6.987845628619202,1702979384.9134643,1.987846898824614,1702979411.063558
_2023-12-19-18-55-32_tf_raw.csv,-0.2429119555228392,1.0434449129625989e-05,2.9253132640959887,1702979785.0394971,-2.0746763014548817,1702979805.6230438
_2023-12-19-20-07-33_tf_raw.csv,-0.42979747904864957,7.1042136529086974e-06,3.9388590560778174,1702984115.4654462,-1.0611480481358355,1702984127.0988488
_2023-12-19-20-10-31_tf_raw.csv,-0.49916980901563424,1.1747482705715129e-05,2.5092560027935034,1702984274.0996354,-2.490755744689202,1702984284.1162903
_2023-12-19-20-18-12_tf_raw.csv,-0.471700842527859,1.2944870864117775e-07,2.3560542662291266,1702984737.642007,-2.6439456043221647,1702984748.2419455
_2023-12-19-20-30-09_tf_raw.csv,-0.314465429553883,2.60912852656503e-06,5.986453319263233,1702985523.711572,0.9864507101347063,1702985539.6115792
_2023-12-19-20-56-34_tf_raw.csv,-0.44510764885252657,6.516563022529454e-08,1.2937546712833867,1702987047.5342534,-3.706245263550983,1702987058.7674909
_2023-12-21-10-22-39_tf_raw.csv,-0.4838736981286422,7.472083044746114e-06,2.0634266558973993,1703121810.068611,-2.9365658720195555,1703121820.4018705
_2023-12-21-10-26-00_tf_raw.csv,-0.41095906944146315,2.3381387261878217e-06,2.7240238575097893,1703122003.061012,-2.2759784806289374,1703122015.2276795
_2023-12-21-10-37-25_tf_raw.csv,-0.2727265035795728,1.2227279295728977e-06,4.636032403144701,1703122726.5458112,-0.36396881958322885,1703122744.8792007
_2023-12-21-10-54-23_tf_raw.csv,-0.23847450571670467,3.512714295439423e-06,7.521342716283147,1703123702.0340672,2.5213462289974427,1703123723.0006542
_2023-12-21-11-09-57_tf_raw.csv,-0.34052424464439734,8.933544499711843e-07,6.255314874021817,1703124640.6953263,1.2553139806673668,1703124655.3785713
_2023-12-21-14-33-29_tf_raw.csv,-0.530045741171755,2.400624675935603e-06,2.1880608862952062,1703136855.521591,-2.811936713080118,1703136864.9547346
_2023-12-21-14-39-52_tf_raw.csv,-0.375935366743077,6.058529316455008e-06,6.151340764192842,1703137234.1863012,1.1513347056635255,1703137247.486476
_2023-12-21-14-50-09_tf_raw.csv,-0.5366786660897843,1.2464713732285304e-06,4.705367009918301,1703137894.2497952,-0.2946317436103262,1703137903.5663548
_2023-12-21-15-26-31_tf_raw.csv,-0.4918008321765219,7.880205905586024e-06,2.962774283907302,1703140040.0939584,-2.0372335962986035,1703140050.2606916
_2023-12-21-16-37-02_tf_raw.csv,-0.5964259409839808,2.8666550200284746e-07,7.238424906613418,1703144257.7649186,2.2384251932789203,1703144266.1481886
_2023-12-21-16-55-24_tf_raw.csv,-0.49423619947751996,1.501572805651108e-06,6.830743156811128,1703145404.5341194,1.8307416552383218,1703145414.6507428
_2023-12-21-18-36-56_tf_raw.csv,-0.5703467844676523,3.8765077725599895e-07,1.5711639225242178,1703151464.3307815,-3.4288356898250054,1703151473.097377
_2023-12-21-18-49-34_tf_raw.csv,-0.3562950206388473,1.4615876882118073e-06,1.2928638941466313,1703152219.9562428,-3.7071346442656807,1703152233.989553
_2023-12-21-19-23-43_tf_raw.csv,-0.22091429057553344,5.0641208400037385e-06,1.986541397479664,1703154286.3309326,-3.013453538399496,1703154308.9641218
